AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
29,MO,Missouri,41-0000,Sales and Related Occupations,major,"277,880",1.2,102.453,0.98,16.84,"35,020",1.0,8.19,8.98,11.51,19.01,31.76,"17,040","18,670","23,940","39,530","66,070",,
29,MO,Missouri,43-0000,Office and Administrative Support Occupations,major,"441,730",0.9,162.864,1.03,16.47,"34,260",0.4,9.23,11.61,15.08,19.69,26.29,"19,200","24,140","31,370","40,950","54,690",,
29,MO,Missouri,45-0000,"Farming, Fishing, and Forestry Occupations",major,"5,210",7.9,1.922,0.58,13.82,"28,740",2.0,8.33,9.35,11.74,16.61,21.94,"17,320","19,450","24,420","34,550","45,630",,
29,MO,Missouri,47-0000,Construction and Extraction Occupations,major,"99,140",1.6,36.553,0.92,24.08,"50,080",0.8,12.46,16.12,22.60,31.49,37.62,"25,920","33,540","47,010","65,500","78,250",,
29,MO,Missouri,49-0000,"Installation, Maintenance, and Repair Occupations",major,"112,750",1.6,41.570,1.07,20.86,"43,390",0.7,10.78,14.31,19.16,26.38,33.34,"22,430","29,750","39,840","54,870","69,350",,
29,MO,Missouri,51-0000,Production Occupations,major,"194,370",1.7,71.663,1.09,17.06,"35,480",1.2,9.39,11.62,15.26,20.81,27.95,"19,540","24,180","31,730","43,290","58,140",,
29,MO,Missouri,53-0000,Transportation and Material Moving Occupations,major,"178,290",2.1,65.734,0.95,16.08,"33,450",1.1,8.59,10.25,14.42,20.15,26.29,"17,860","21,330","29,980","41,920","54,670",,
30,MT,Montana,11-0000,Management Occupations,major,"15,200",2.5,33.999,0.68,39.38,"81,920",0.9,15.90,23.87,35.32,48.16,65.27,"33,060","49,650","73,460","100,170","135,760",,
30,MT,Montana,13-0000,Business and Financial Operations Occupations,major,"18,040",1.8,40.351,0.79,28.79,"59,880",1.2,14.89,19.23,25.26,34.26,45.47,"30,960","39,990","52,550","71,260","94,580",,
30,MT,Montana,15-0000,Computer and Mathematical Occupations,major,"7,850",4.4,17.543,0.60,28.64,"59,560",1.8,14.37,19.43,27.06,35.36,44.33,"29,880","40,410","56,280","73,550","92,200",,
30,MT,Montana,17-0000,Architecture and Engineering Occupations,major,"6,660",4.0,14.894,0.83,32.75,"68,120",1.2,18.08,23.72,30.82,38.62,48.79,"37,610","49,340","64,110","80,330","101,490",,
30,MT,Montana,19-0000,"Life, Physical, and Social Science Occupations",major,"7,290",2.4,16.306,1.96,26.10,"54,280",1.6,13.72,15.86,23.27,31.90,41.92,"28,540","32,990","48,410","66,350","87,180",,
30,MT,Montana,21-0000,Community and Social Service Occupations,major,"9,820",3.6,21.955,1.54,17.87,"37,170",1.5,9.91,12.71,16.76,21.63,27.30,"20,610","26,450","34,860","45,000","56,790",,
30,MT,Montana,23-0000,Legal Occupations,major,"3,530",4.0,7.895,1.02,31.22,"64,930",4.1,14.25,18.78,26.18,37.19,51.62,"29,640","39,050","54,460","77,350","107,370",,
30,MT,Montana,25-0000,"Education, Training, and Library Occupations",major,"28,120",2.7,62.886,1.02,20.52,"42,680",2.3,9.45,12.24,18.59,26.95,34.36,"19,660","25,460","38,670","56,060","71,480",,
30,MT,Montana,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"5,910",4.1,13.227,0.99,17.37,"36,120",1.6,8.69,9.92,14.82,21.07,29.10,"18,070","20,640","30,820","43,810","60,520",,
30,MT,Montana,29-0000,Healthcare Practitioners and Technical Occupations,major,"28,990",2.3,64.818,1.11,35.19,"73,200",1.9,14.43,20.10,28.15,37.46,59.27,"30,010","41,820","58,560","77,910","123,290",,
30,MT,Montana,31-0000,Healthcare Support Occupations,major,"12,170",3.6,27.225,0.94,13.23,"27,510",1.0,9.71,10.69,12.40,14.76,18.15,"20,200","22,230","25,790","30,710","37,760",,
30,MT,Montana,33-0000,Protective Service Occupations,major,"7,590",3.6,16.966,0.70,19.12,"39,770",2.0,9.64,12.28,17.48,23.74,29.92,"20,050","25,550","36,370","49,380","62,240",,
30,MT,Montana,35-0000,Food Preparation and Serving Related Occupations,major,"48,050",1.7,107.443,1.18,10.48,"21,790",0.8,8.31,8.67,9.28,11.21,14.22,"17,280","18,030","19,300","23,310","29,580",,
30,MT,Montana,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"18,550",2.8,41.488,1.30,12.20,"25,370",1.0,8.54,9.24,11.08,14.12,17.75,"17,760","19,230","23,040","29,370","36,920",,
30,MT,Montana,39-0000,Personal Care and Service Occupations,major,"14,320",3.8,32.024,1.03,11.66,"24,260",1.3,8.46,9.07,10.48,12.64,16.61,"17,600","18,860","21,790","26,290","34,550",,
30,MT,Montana,41-0000,Sales and Related Occupations,major,"50,730",1.8,113.437,1.08,16.09,"33,470",1.3,8.58,9.31,11.62,17.49,28.36,"17,840","19,360","24,180","36,380","58,980",,
30,MT,Montana,43-0000,Office and Administrative Support Occupations,major,"68,540",1.2,153.278,0.97,15.54,"32,330",0.5,9.26,11.28,14.29,18.19,23.43,"19,260","23,450","29,730","37,830","48,720",,
30,MT,Montana,45-0000,"Farming, Fishing, and Forestry Occupations",major,"1,970",9.1,4.414,1.34,15.01,"31,210",3.3,8.91,10.44,14.16,18.56,22.83,"18,520","21,710","29,440","38,610","47,480",,
30,MT,Montana,47-0000,Construction and Extraction Occupations,major,"28,340",2.5,63.375,1.60,22.71,"47,230",1.3,12.77,16.48,21.49,27.82,34.58,"26,570","34,270","44,710","57,860","71,930",,
30,MT,Montana,49-0000,"Installation, Maintenance, and Repair Occupations",major,"21,230",2.6,47.469,1.22,20.89,"43,450",0.9,10.58,13.78,18.86,26.61,34.64,"22,010","28,660","39,230","55,350","72,050",,
30,MT,Montana,51-0000,Production Occupations,major,"17,010",2.7,38.032,0.58,18.13,"37,700",1.8,9.70,11.73,15.74,21.83,30.31,"20,180","24,410","32,740","45,410","63,040",,
30,MT,Montana,53-0000,Transportation and Material Moving Occupations,major,"27,270",4.4,60.975,0.88,17.86,"37,140",1.7,9.14,11.43,16.15,22.00,29.24,"19,010","23,780","33,590","45,760","60,810",,
31,NE,Nebraska,11-0000,Management Occupations,major,"40,290",2.6,42.248,0.84,48.86,"101,620",1.0,21.27,29.93,42.67,59.57,84.22,"44,230","62,250","88,760","123,910","175,190",,
31,NE,Nebraska,13-0000,Business and Financial Operations Occupations,major,"46,350",2.1,48.602,0.95,31.51,"65,540",1.0,17.06,21.62,28.24,37.27,48.26,"35,490","44,970","58,740","77,530","100,380",,
31,NE,Nebraska,15-0000,Computer and Mathematical Occupations,major,"26,770",2.5,28.070,0.97,34.44,"71,630",1.0,18.16,24.38,33.33,43.68,53.37,"37,780","50,710","69,330","90,850","111,000",,
31,NE,Nebraska,17-0000,Architecture and Engineering Occupations,major,"11,580",3.0,12.145,0.68,33.08,"68,810",1.2,17.22,23.35,31.83,41.31,50.82,"35,810","48,570","66,200","85,920","105,710",,
31,NE,Nebraska,19-0000,"Life, Physical, and Social Science Occupations",major,"7,200",3.4,7.551,0.91,28.48,"59,240",2.3,14.73,19.03,25.44,34.96,46.33,"30,630","39,580","52,900","72,720","96,360",,
31,NE,Nebraska,21-0000,Community and Social Service Occupations,major,"15,620",2.5,16.383,1.15,18.50,"38,470",1.4,10.62,13.36,17.18,22.28,28.63,"22,080","27,780","35,740","46,330","59,550",,
31,NE,Nebraska,23-0000,Legal Occupations,major,"4,820",4.1,5.056,0.66,39.32,"81,780",5.8,16.39,21.07,28.83,44.52,74.65,"34,080","43,820","59,960","92,600","155,260",,
31,NE,Nebraska,25-0000,"Education, Training, and Library Occupations",major,"58,300",3.0,61.133,0.99,22.72,"47,260",2.9,9.92,13.73,21.13,27.84,35.81,"20,640","28,550","43,940","57,910","74,480",,
31,NE,Nebraska,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"11,440",3.4,11.991,0.90,20.40,"42,420",1.6,9.18,12.51,17.95,25.20,34.49,"19,090","26,020","37,350","52,410","71,740",,
31,NE,Nebraska,29-0000,Healthcare Practitioners and Technical Occupations,major,"57,130",1.8,59.903,1.03,32.60,"67,800",1.4,15.34,20.19,26.66,35.24,51.18,"31,900","41,990","55,460","73,300","106,460",,
31,NE,Nebraska,31-0000,Healthcare Support Occupations,major,"24,790",2.9,25.998,0.90,13.59,"28,270",0.8,9.84,10.82,12.68,15.17,18.51,"20,480","22,500","26,370","31,550","38,490",,
31,NE,Nebraska,33-0000,Protective Service Occupations,major,"14,960",2.0,15.686,0.65,20.47,"42,570",3.9,9.67,13.10,18.56,26.66,33.98,"20,110","27,250","38,590","55,450","70,680",,
31,NE,Nebraska,35-0000,Food Preparation and Serving Related Occupations,major,"79,520",1.3,83.384,0.91,10.21,"21,230",0.6,8.23,8.57,9.14,10.80,13.72,"17,120","17,830","19,020","22,460","28,550",,
31,NE,Nebraska,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"28,160",2.8,29.529,0.92,12.13,"25,230",1.0,8.49,9.23,11.04,13.95,17.50,"17,660","19,190","22,960","29,020","36,390",,
31,NE,Nebraska,39-0000,Personal Care and Service Occupations,major,"25,340",3.9,26.565,0.85,12.02,"24,990",1.3,8.43,9.06,10.53,12.83,17.56,"17,520","18,850","21,900","26,680","36,530",,
31,NE,Nebraska,41-0000,Sales and Related Occupations,major,"103,240",1.6,108.246,1.03,17.24,"35,850",1.2,8.45,9.11,11.86,20.51,31.84,"17,570","18,950","24,660","42,650","66,220",,
31,NE,Nebraska,43-0000,Office and Administrative Support Occupations,major,"155,620",1.7,163.168,1.03,15.82,"32,900",0.6,9.27,11.36,14.61,18.64,24.02,"19,280","23,620","30,380","38,770","49,960",,
31,NE,Nebraska,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,600",7.5,3.770,1.14,15.82,"32,900",2.0,9.56,12.23,14.61,18.75,23.77,"19,880","25,430","30,390","39,010","49,430",,
31,NE,Nebraska,47-0000,Construction and Extraction Occupations,major,"41,490",2.2,43.499,1.10,19.48,"40,520",1.0,11.65,13.98,17.75,23.48,30.31,"24,230","29,070","36,920","48,850","63,050",,
31,NE,Nebraska,49-0000,"Installation, Maintenance, and Repair Occupations",major,"39,010",2.4,40.900,1.05,21.19,"44,070",1.1,11.47,15.23,19.93,26.23,33.03,"23,860","31,680","41,460","54,560","68,710",,
31,NE,Nebraska,51-0000,Production Occupations,major,"77,710",2.6,81.485,1.24,16.62,"34,580",1.0,10.14,12.37,15.19,19.40,24.38,"21,090","25,720","31,590","40,340","50,710",,
31,NE,Nebraska,53-0000,Transportation and Material Moving Occupations,major,"80,770",2.2,84.689,1.22,17.12,"35,610",2.5,9.18,11.77,15.74,21.28,27.57,"19,090","24,490","32,730","44,260","57,340",,
32,NV,Nevada,11-0000,Management Occupations,major,"59,740",1.5,48.456,0.96,47.07,"97,910",1.1,21.13,28.71,40.05,56.71,81.34,"43,950","59,720","83,310","117,950","169,190",,
32,NV,Nevada,13-0000,Business and Financial Operations Occupations,major,"42,260",1.9,34.276,0.67,30.73,"63,910",1.2,16.13,20.93,27.37,36.27,46.55,"33,550","43,530","56,930","75,440","96,810",,
32,NV,Nevada,15-0000,Computer and Mathematical Occupations,major,"17,100",3.4,13.875,0.48,35.87,"74,600",1.5,18.78,24.68,34.14,45.18,56.52,"39,070","51,330","71,010","93,970","117,560",,
32,NV,Nevada,17-0000,Architecture and Engineering Occupations,major,"11,510",3.6,9.336,0.52,37.03,"77,020",1.4,19.90,26.88,35.04,45.43,57.48,"41,400","55,920","72,880","94,490","119,550",,
32,NV,Nevada,19-0000,"Life, Physical, and Social Science Occupations",major,"8,400",4.3,6.812,0.82,32.94,"68,520",2.5,15.36,21.47,29.59,40.70,54.05,"31,940","44,650","61,560","84,660","112,430",,
32,NV,Nevada,21-0000,Community and Social Service Occupations,major,"10,980",2.3,8.907,0.62,24.08,"50,090",1.9,14.96,17.91,23.00,29.62,36.22,"31,130","37,250","47,850","61,600","75,340",,
32,NV,Nevada,23-0000,Legal Occupations,major,"8,550",3.4,6.937,0.90,46.35,"96,400",4.3,19.94,26.28,38.66,57.76,80.61,"41,480","54,650","80,410","120,140","167,660",,
32,NV,Nevada,25-0000,"Education, Training, and Library Occupations",major,"51,520",1.3,41.791,0.67,23.18,"48,220",2.3,12.27,15.38,21.64,28.93,35.89,"25,510","32,000","45,010","60,170","74,660",,
32,NV,Nevada,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"17,840",3.9,14.473,1.08,24.84,"51,670",2.4,10.14,13.98,21.65,31.16,40.66,"21,100","29,080","45,040","64,810","84,580",,
32,NV,Nevada,29-0000,Healthcare Practitioners and Technical Occupations,major,"52,550",1.8,42.627,0.73,41.51,"86,350",1.7,17.16,25.81,36.35,46.83,65.44,"35,700","53,690","75,610","97,400","136,120",,
32,NV,Nevada,31-0000,Healthcare Support Occupations,major,"22,940",2.8,18.608,0.64,16.01,"33,290",1.4,10.10,12.42,14.91,18.25,22.88,"21,000","25,840","31,020","37,950","47,580",,
32,NV,Nevada,33-0000,Protective Service Occupations,major,"39,940",2.0,32.401,1.33,19.82,"41,220",4.9,9.41,11.19,15.98,25.40,38.08,"19,580","23,260","33,240","52,830","79,200",,
32,NV,Nevada,35-0000,Food Preparation and Serving Related Occupations,major,"177,100",1.6,143.655,1.58,12.17,"25,300",1.6,7.92,8.67,10.71,14.66,18.55,"16,460","18,020","22,270","30,480","38,590",,
32,NV,Nevada,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"72,420",2.3,58.746,1.84,14.04,"29,210",1.5,8.37,10.11,14.70,17.31,18.75,"17,400","21,040","30,570","36,000","38,990",,
32,NV,Nevada,39-0000,Personal Care and Service Occupations,major,"73,170",2.9,59.355,1.90,12.63,"26,260",1.0,7.88,8.56,10.08,14.46,21.04,"16,380","17,810","20,960","30,080","43,770",,
32,NV,Nevada,41-0000,Sales and Related Occupations,major,"137,070",1.8,111.182,1.06,16.02,"33,320",1.5,8.18,9.32,11.80,18.08,28.81,"17,020","19,390","24,550","37,600","59,920",,
32,NV,Nevada,43-0000,Office and Administrative Support Occupations,major,"192,510",1.3,156.156,0.99,16.88,"35,120",0.6,9.61,12.00,15.70,20.46,26.54,"19,990","24,960","32,660","42,550","55,200",,
32,NV,Nevada,45-0000,"Farming, Fishing, and Forestry Occupations",major,520,14.5,0.421,0.13,16.36,"34,030",3.9,9.87,12.52,14.83,20.18,24.53,"20,530","26,040","30,850","41,980","51,010",,
32,NV,Nevada,47-0000,Construction and Extraction Occupations,major,"59,210",2.2,48.029,1.21,23.58,"49,040",1.3,12.77,16.13,21.89,29.55,37.50,"26,560","33,560","45,520","61,460","78,000",,
32,NV,Nevada,49-0000,"Installation, Maintenance, and Repair Occupations",major,"46,970",2.3,38.099,0.98,23.71,"49,310",0.9,12.27,16.16,22.80,30.35,36.72,"25,520","33,610","47,420","63,120","76,380",,
32,NV,Nevada,51-0000,Production Occupations,major,"42,600",2.7,34.555,0.53,16.84,"35,040",1.2,9.41,11.04,14.60,20.63,28.35,"19,570","22,970","30,360","42,910","58,970",,
32,NV,Nevada,53-0000,Transportation and Material Moving Occupations,major,"87,900",2.0,71.305,1.03,17.20,"35,770",4.1,8.69,10.68,14.83,20.67,27.62,"18,080","22,210","30,840","42,990","57,440",,
33,NH,New Hampshire,11-0000,Management Occupations,major,"35,650",2.0,56.108,1.12,54.32,"112,980",1.1,24.75,33.30,46.87,66.77,#,"51,490","69,270","97,480","138,880",#,,
33,NH,New Hampshire,13-0000,Business and Financial Operations Occupations,major,"28,490",3.1,44.843,0.88,34.00,"70,730",1.2,18.74,23.53,30.47,39.51,51.57,"38,970","48,930","63,380","82,180","107,260",,
33,NH,New Hampshire,15-0000,Computer and Mathematical Occupations,major,"18,380",2.9,28.927,1.00,40.34,"83,900",1.6,21.21,28.24,38.37,49.98,63.11,"44,120","58,740","79,820","103,960","131,260",,
33,NH,New Hampshire,17-0000,Architecture and Engineering Occupations,major,"12,470",3.1,19.622,1.09,36.77,"76,490",1.7,19.91,26.01,34.30,45.18,57.60,"41,420","54,110","71,330","93,970","119,810",,
33,NH,New Hampshire,19-0000,"Life, Physical, and Social Science Occupations",major,"4,030",5.2,6.348,0.76,31.15,"64,790",2.3,16.44,21.35,28.62,36.74,49.71,"34,200","44,410","59,520","76,430","103,390",,
33,NH,New Hampshire,21-0000,Community and Social Service Occupations,major,"7,740",3.4,12.181,0.85,21.96,"45,670",2.1,11.60,15.11,20.27,27.41,34.26,"24,140","31,430","42,170","57,020","71,260",,
33,NH,New Hampshire,23-0000,Legal Occupations,major,"3,140",4.9,4.941,0.64,40.97,"85,210",3.8,18.61,23.31,33.28,49.71,72.77,"38,710","48,490","69,210","103,390","151,350",,
33,NH,New Hampshire,25-0000,"Education, Training, and Library Occupations",major,"44,360",3.6,69.823,1.13,24.36,"50,660",3.6,10.81,14.57,22.27,30.62,38.05,"22,480","30,310","46,310","63,680","79,140",,
33,NH,New Hampshire,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"7,640",5.2,12.023,0.90,22.61,"47,020",3.2,9.09,12.93,18.94,27.93,39.22,"18,920","26,900","39,400","58,100","81,580",,
33,NH,New Hampshire,29-0000,Healthcare Practitioners and Technical Occupations,major,"37,200",1.8,58.545,1.01,41.18,"85,650",2.5,16.99,23.80,32.23,44.58,80.26,"35,340","49,500","67,040","92,720","166,930",,
33,NH,New Hampshire,31-0000,Healthcare Support Occupations,major,"17,640",3.0,27.758,0.96,15.87,"33,000",1.0,10.86,12.67,14.78,18.19,22.55,"22,590","26,360","30,740","37,830","46,910",,
33,NH,New Hampshire,33-0000,Protective Service Occupations,major,"11,800",3.1,18.566,0.76,21.57,"44,860",2.1,10.84,14.18,20.57,27.44,34.13,"22,560","29,490","42,790","57,060","70,990",,
33,NH,New Hampshire,35-0000,Food Preparation and Serving Related Occupations,major,"55,180",1.7,86.855,0.95,11.19,"23,270",1.0,7.84,8.47,9.56,12.93,17.48,"16,320","17,610","19,890","26,890","36,350",,
33,NH,New Hampshire,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"21,850",3.2,34.397,1.08,13.50,"28,070",1.5,8.56,10.10,12.49,16.07,19.99,"17,800","21,000","25,970","33,420","41,570",,
33,NH,New Hampshire,39-0000,Personal Care and Service Occupations,major,"18,610",2.9,29.289,0.94,12.49,"25,970",1.2,8.29,9.59,11.19,14.08,18.61,"17,240","19,940","23,270","29,280","38,720",,
33,NH,New Hampshire,41-0000,Sales and Related Occupations,major,"84,070",1.7,132.324,1.26,20.53,"42,710",2.6,8.19,9.29,12.79,23.31,41.25,"17,030","19,320","26,600","48,490","85,810",,
33,NH,New Hampshire,43-0000,Office and Administrative Support Occupations,major,"104,950",1.3,165.189,1.04,17.22,"35,820",0.5,9.82,12.48,16.32,20.85,26.67,"20,430","25,970","33,940","43,370","55,470",,
33,NH,New Hampshire,45-0000,"Farming, Fishing, and Forestry Occupations",major,750,9.5,1.187,0.36,15.72,"32,700",3.0,10.02,11.64,15.30,18.49,22.84,"20,830","24,210","31,820","38,450","47,510",,
33,NH,New Hampshire,47-0000,Construction and Extraction Occupations,major,"19,750",2.3,31.089,0.78,21.37,"44,450",0.8,13.07,16.18,20.31,25.68,30.62,"27,190","33,650","42,240","53,410","63,700",,
33,NH,New Hampshire,49-0000,"Installation, Maintenance, and Repair Occupations",major,"24,200",2.2,38.086,0.98,23.59,"49,060",0.9,13.17,16.93,22.19,28.95,37.09,"27,390","35,220","46,150","60,220","77,160",,
33,NH,New Hampshire,51-0000,Production Occupations,major,"44,390",3.2,69.865,1.06,17.90,"37,240",1.1,10.38,12.85,16.47,21.71,28.00,"21,590","26,720","34,260","45,160","58,230",,
33,NH,New Hampshire,53-0000,Transportation and Material Moving Occupations,major,"33,060",2.6,52.037,0.75,16.61,"34,540",2.5,8.87,10.86,14.69,19.64,25.37,"18,460","22,580","30,550","40,860","52,780",,
34,NJ,New Jersey,11-0000,Management Occupations,major,"207,160",1.2,53.025,1.05,68.50,"142,470",0.7,33.72,45.45,60.59,83.24,#,"70,130","94,530","126,030","173,150",#,,
34,NJ,New Jersey,13-0000,Business and Financial Operations Occupations,major,"227,700",1.3,58.282,1.14,38.46,"79,990",0.5,21.21,27.39,35.56,45.84,58.74,"44,120","56,960","73,970","95,350","122,180",,
34,NJ,New Jersey,15-0000,Computer and Mathematical Occupations,major,"136,570",3.0,34.957,1.20,45.46,"94,550",0.9,24.51,32.23,42.86,56.70,71.20,"50,990","67,050","89,160","117,930","148,100",,
34,NJ,New Jersey,17-0000,Architecture and Engineering Occupations,major,"51,430",2.4,13.165,0.73,42.20,"87,770",1.2,22.16,29.78,40.28,52.70,65.55,"46,090","61,930","83,780","109,610","136,350",,
34,NJ,New Jersey,19-0000,"Life, Physical, and Social Science Occupations",major,"35,800",6.8,9.164,1.10,39.77,"82,730",2.5,18.97,25.53,36.00,49.69,64.54,"39,460","53,100","74,880","103,350","134,240",,
34,NJ,New Jersey,21-0000,Community and Social Service Occupations,major,"61,350",1.9,15.704,1.10,25.86,"53,790",1.5,12.78,17.11,24.22,33.51,42.52,"26,590","35,590","50,380","69,690","88,430",,
34,NJ,New Jersey,23-0000,Legal Occupations,major,"31,220",2.6,7.990,1.04,56.24,"116,980",2.6,20.45,28.85,45.26,77.65,#,"42,540","60,000","94,130","161,510",#,,
34,NJ,New Jersey,25-0000,"Education, Training, and Library Occupations",major,"299,890",2.3,76.762,1.24,27.88,"58,000",1.3,10.92,14.84,26.81,36.46,46.59,"22,720","30,860","55,760","75,840","96,920",,
34,NJ,New Jersey,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"42,980",3.1,11.001,0.82,28.13,"58,510",1.8,11.08,16.25,24.78,35.27,48.23,"23,050","33,790","51,530","73,360","100,320",,
34,NJ,New Jersey,29-0000,Healthcare Practitioners and Technical Occupations,major,"222,070",1.7,56.843,0.98,43.05,"89,540",1.1,19.06,27.55,36.80,48.08,71.46,"39,640","57,300","76,540","100,000","148,630",,
34,NJ,New Jersey,31-0000,Healthcare Support Occupations,major,"143,720",1.8,36.787,1.27,14.52,"30,190",0.9,9.74,11.05,13.50,16.91,21.01,"20,250","22,980","28,090","35,170","43,700",,
34,NJ,New Jersey,33-0000,Protective Service Occupations,major,"106,490",2.1,27.256,1.12,26.79,"55,720",2.4,9.45,12.27,20.22,40.22,53.46,"19,660","25,530","42,060","83,660","111,200",,
34,NJ,New Jersey,35-0000,Food Preparation and Serving Related Occupations,major,"289,370",0.9,74.068,0.81,11.91,"24,780",0.7,8.68,9.08,10.33,13.04,17.59,"18,060","18,890","21,480","27,130","36,580",,
34,NJ,New Jersey,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"126,810",1.4,32.459,1.02,14.36,"29,870",0.8,9.07,10.30,12.82,16.87,22.52,"18,870","21,420","26,660","35,090","46,840",,
34,NJ,New Jersey,39-0000,Personal Care and Service Occupations,major,"108,250",1.8,27.707,0.89,14.97,"31,140",1.2,8.80,9.42,12.17,17.81,25.68,"18,310","19,590","25,310","37,050","53,410",,
34,NJ,New Jersey,41-0000,Sales and Related Occupations,major,"413,110",1.0,105.742,1.01,20.94,"43,560",1.0,8.81,9.46,13.27,25.29,42.43,"18,330","19,670","27,610","52,610","88,250",,
34,NJ,New Jersey,43-0000,Office and Administrative Support Occupations,major,"653,050",0.8,167.158,1.06,18.87,"39,240",0.3,9.98,13.05,17.59,23.55,29.06,"20,760","27,150","36,590","48,980","60,440",,
34,NJ,New Jersey,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,250",17.6,1.088,0.33,13.57,"28,220",2.8,8.94,9.75,11.80,15.52,19.56,"18,600","20,270","24,550","32,280","40,690",,
34,NJ,New Jersey,47-0000,Construction and Extraction Occupations,major,"115,820",1.5,29.645,0.75,28.20,"58,650",0.9,13.84,18.53,26.28,36.77,46.32,"28,780","38,540","54,670","76,490","96,340",,
34,NJ,New Jersey,49-0000,"Installation, Maintenance, and Repair Occupations",major,"137,060",1.7,35.083,0.90,24.83,"51,640",0.7,12.85,17.20,23.93,31.04,38.09,"26,730","35,780","49,780","64,570","79,230",,
34,NJ,New Jersey,51-0000,Production Occupations,major,"178,890",1.8,45.790,0.70,18.02,"37,490",0.9,9.25,11.25,15.63,22.61,30.08,"19,240","23,390","32,520","47,020","62,560",,
34,NJ,New Jersey,53-0000,Transportation and Material Moving Occupations,major,"313,800",2.2,80.322,1.16,16.67,"34,680",1.6,8.94,9.97,14.25,20.98,28.23,"18,590","20,740","29,650","43,650","58,720",,
35,NM,New Mexico,11-0000,Management Occupations,major,"39,810",1.4,49.880,0.99,44.45,"92,450",1.7,18.95,27.32,38.75,54.80,77.69,"39,420","56,830","80,600","113,980","161,600",,
35,NM,New Mexico,13-0000,Business and Financial Operations Occupations,major,"34,700",1.8,43.470,0.85,29.95,"62,300",1.4,15.52,20.02,26.89,36.61,47.08,"32,280","41,630","55,930","76,150","97,930",,
35,NM,New Mexico,15-0000,Computer and Mathematical Occupations,major,"14,760",3.3,18.495,0.64,36.08,"75,040",3.1,17.38,23.81,33.95,46.48,58.56,"36,150","49,520","70,610","96,690","121,810",,
35,NM,New Mexico,17-0000,Architecture and Engineering Occupations,major,"21,280",7.2,26.667,1.49,41.22,"85,730",2.9,19.53,27.40,38.51,52.17,67.70,"40,610","56,980","80,100","108,500","140,830",,
35,NM,New Mexico,19-0000,"Life, Physical, and Social Science Occupations",major,"11,300",1.9,14.159,1.70,37.48,"77,970",7.0,15.35,21.98,32.58,50.82,68.97,"31,940","45,720","67,770","105,710","143,460",,
35,NM,New Mexico,21-0000,Community and Social Service Occupations,major,"13,670",3.8,17.124,1.20,20.23,"42,090",1.6,10.62,14.19,18.55,24.52,30.98,"22,090","29,510","38,590","51,000","64,440",,
35,NM,New Mexico,23-0000,Legal Occupations,major,"5,360",4.1,6.719,0.87,32.94,"68,510",3.5,14.68,19.24,27.52,39.32,61.95,"30,540","40,030","57,230","81,790","128,850",,
35,NM,New Mexico,25-0000,"Education, Training, and Library Occupations",major,"54,130",1.7,67.822,1.09,23.67,"49,220",3.5,8.93,12.28,21.60,30.45,40.72,"18,580","25,530","44,930","63,330","84,700",,
35,NM,New Mexico,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"8,930",3.9,11.190,0.84,22.37,"46,540",4.8,9.24,11.16,17.13,28.01,41.36,"19,230","23,210","35,640","58,260","86,030",,
35,NM,New Mexico,29-0000,Healthcare Practitioners and Technical Occupations,major,"45,050",7.5,56.442,0.97,35.89,"74,660",1.8,13.91,20.82,29.37,40.15,61.40,"28,940","43,310","61,100","83,500","127,710",,
35,NM,New Mexico,31-0000,Healthcare Support Occupations,major,"24,530",7.0,30.737,1.06,13.34,"27,750",1.4,8.69,10.17,12.77,15.78,18.43,"18,070","21,140","26,560","32,830","38,340",,
35,NM,New Mexico,33-0000,Protective Service Occupations,major,"23,750",2.6,29.759,1.22,19.68,"40,930",2.4,9.91,12.57,17.18,24.62,34.87,"20,600","26,150","35,730","51,200","72,540",,
35,NM,New Mexico,35-0000,Food Preparation and Serving Related Occupations,major,"78,690",1.1,98.596,1.08,10.06,"20,930",0.9,7.95,8.38,9.09,10.94,14.00,"16,540","17,430","18,910","22,750","29,120",,
35,NM,New Mexico,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"26,410",2.6,33.094,1.04,11.09,"23,060",1.0,8.11,8.77,10.15,12.39,15.39,"16,880","18,230","21,120","25,770","32,010",,
